sample_name	Source_id	Source_Level1	Source_Level2	Source_Level3	HHID	Date	Sublocation	Wealth_group	Livestock_yn	ID	EntBase_ST	Phylogroup	Accession
TMP019736	MLK022HUM1	human	human	human	MLK022	9/11/2015	MLANGO KUBWA	7	no	TMP019736	13	B1	ERS3415908 (SAMEA5611719) 
TMP019742	MLK022HUM3	human	human	human	MLK022	9/11/2015	MLANGO KUBWA	7	no	TMP019742	2526	B1	ERS3415909 (SAMEA5611720) 
TMP019768	MLK022HUM2	human	human	human	MLK022	9/11/2015	MLANGO KUBWA	7	no	TMP019768	6335	A	ERS3415911 (SAMEA5611722) 
TMP019772	MLK023HUM3	human	human	human	MLK023	10/11/2015	MLANGO KUBWA	7	yes	TMP019772	1861	B2	ERS3415912 (SAMEA5611723) 
TMP019778	MLK023HUM4	human	human	human	MLK023	10/11/2015	MLANGO KUBWA	7	yes	TMP019778	4995	A	ERS3415913 (SAMEA5611724) 
TMP019785	MLK023HUM2	human	human	human	MLK023	10/11/2015	MLANGO KUBWA	7	yes	TMP019785	8369	B1	ERS3415914 (SAMEA5611725) 
TMP019793	MLK023HUM7	human	human	human	MLK023	10/11/2015	MLANGO KUBWA	7	yes	TMP019793	678	B1	ERS3415915 (SAMEA5611726) 
TMP019798	MLK023HUM6	human	human	human	MLK023	10/11/2015	MLANGO KUBWA	7	yes	TMP019798	10	A	ERS3415916 (SAMEA5611727) 
TMP019809	MLK024AVN5	avian	w_avian	wildlife	MLK024	11/11/2015	MLANGO KUBWA	7	yes	TMP019809	1720	B1	ERS3415917 (SAMEA5611728) 
TMP019816	MLK024AVN4	avian	w_avian	wildlife	MLK024	11/11/2015	MLANGO KUBWA	7	yes	TMP019816	3910	cladeI	ERS3415918 (SAMEA5611729) 
TMP019822	MLK022ROD1	rodent	w_mammal	wildlife	MLK022	9/11/2015	MLANGO KUBWA	7	no	TMP019822	155	B1	ERS3415919 (SAMEA5611730) 
TMP019828	MLK023CAP2	goat	ruminant	livestock	MLK023	10/11/2015	MLANGO KUBWA	7	yes	TMP019828	2758	A	ERS3415920 (SAMEA5611731) 
TMP019832	MLK023ROD2	rodent	w_mammal	wildlife	MLK023	10/11/2015	MLANGO KUBWA	7	yes	TMP019832	218	A	ERS3415921 (SAMEA5611732) 
TMP019837	MLK023BOV1	bovine	ruminant	livestock	MLK023	10/11/2015	MLANGO KUBWA	7	yes	TMP019837	5277	A	ERS3415922 (SAMEA5611733) 
TMP019846	MLK023CAP1	goat	ruminant	livestock	MLK023	10/11/2015	MLANGO KUBWA	7	yes	TMP019846	9642	B1	ERS3415923 (SAMEA5611734) 
TMP019851	MLK023OVN1	sheep	ruminant	livestock	MLK023	10/11/2015	MLANGO KUBWA	7	yes	TMP019851	9642	B1	ERS3415924 (SAMEA5611735) 
TMP019859	MLK023ROD1	rodent	w_mammal	wildlife	MLK023	10/11/2015	MLANGO KUBWA	7	yes	TMP019859	1730	B1	ERS3415925 (SAMEA5611736) 
TMP019863	MLK023BOV3	bovine	ruminant	livestock	MLK023	10/11/2015	MLANGO KUBWA	7	yes	TMP019863	2005	B1	ERS3415926 (SAMEA5611737) 
TMP019867	MLK023BOV4	bovine	ruminant	livestock	MLK023	10/11/2015	MLANGO KUBWA	7	yes	TMP019867	1611	B1	ERS3415927 (SAMEA5611738) 
TMP019892	MLK024HUM1	human	human	human	MLK024	11/11/2015	MLANGO KUBWA	7	yes	TMP019892	2076	D	ERS3415930 (SAMEA5611741) 
TMP019895	MLK024HUM3	human	human	human	MLK024	11/11/2015	MLANGO KUBWA	7	yes	TMP019895	155	B1	ERS3415931 (SAMEA5611742) 
TMP019915	MLK023HUM5	human	human	human	MLK023	10/11/2015	MLANGO KUBWA	7	yes	TMP019915	9635	A	ERS3415932 (SAMEA5611743) 
TMP019928	MLK024AVN7	avian	w_avian	wildlife	MLK024	11/11/2015	MLANGO KUBWA	7	yes	TMP019928	2758	A	ERS3415933 (SAMEA5611744) 
TMP019936	MLK024AVN3	avian	w_avian	wildlife	MLK024	11/11/2015	MLANGO KUBWA	7	yes	TMP019936	155	B1	ERS3415934 (SAMEA5611745) 
TMP019942	MLK024AVN1	avian	w_avian	wildlife	MLK024	11/11/2015	MLANGO KUBWA	7	yes	TMP019942	7395	D	ERS3415935 (SAMEA5611746) 
TMP019948	MLK023ROD3	rodent	w_mammal	wildlife	MLK023	10/11/2015	MLANGO KUBWA	7	yes	TMP019948	9442	B1	ERS3415936 (SAMEA5611747) 
TMP019950	MLK023BOV6	bovine	ruminant	livestock	MLK023	10/11/2015	MLANGO KUBWA	7	yes	TMP019950	9542	A	ERS3415937 (SAMEA5611748) 
TMP019956	MLK023OVN3	sheep	ruminant	livestock	MLK023	10/11/2015	MLANGO KUBWA	7	yes	TMP019956	6175	B1	ERS3415938 (SAMEA5611749) 
TMP019975	MAK017AVN5	avian	w_avian	wildlife	MAK017	27/10/2015	MAKONGENI	6	yes	TMP019975	2800	B2	ERS3415940 (SAMEA5611751) 
TMP019979	MAK017AVN7	avian	w_avian	wildlife	MAK017	27/10/2015	MAKONGENI	6	yes	TMP019979	388	B1	ERS3415941 (SAMEA5611752) 
TMP019986	MAK017AVN2	avian	w_avian	wildlife	MAK017	27/10/2015	MAKONGENI	6	yes	TMP019986	211	B1	ERS3415942 (SAMEA5611753) 
TMP019994	MAK018HUM2	human	human	human	MAK018	27/10/2015	MAKONGENI	6	no	TMP019994	345	B1	ERS3415943 (SAMEA5611754) 
TMP020000	MAK016GAL3	chickens	poultry	livestock	MAK016	26/10/2015	MAKONGENI	6	yes	TMP020000	104	B2	ERS3415944 (SAMEA5611755) 
TMP020012	MAK016GAL2	chickens	poultry	livestock	MAK016	26/10/2015	MAKONGENI	6	yes	TMP020012	155	B1	ERS3415945 (SAMEA5611756) 
TMP020020	MAK016HUM1	human	human	human	MAK016	26/10/2015	MAKONGENI	6	yes	TMP020020	1304	B1	ERS3415946 (SAMEA5611757) 
TMP020025	MAK016HUM2	human	human	human	MAK016	26/10/2015	MAKONGENI	6	yes	TMP020025	58	B1	ERS3415947 (SAMEA5611758) 
TMP020046	MAK016AVN1	avian	w_avian	wildlife	MAK016	26/10/2015	MAKONGENI	6	yes	TMP020046	174	G	ERS3415951 (SAMEA5611762) 
TMP020059	MAK016GAL4	chickens	poultry	livestock	MAK016	26/10/2015	MAKONGENI	6	yes	TMP020059	195	A	ERS3415952 (SAMEA5611763) 
TMP020063	MAK017HUM1	human	human	human	MAK017	27/10/2015	MAKONGENI	6	yes	TMP020063	409	A	ERS3415953 (SAMEA5611764) 
TMP020076	MAK016AVN2	avian	w_avian	wildlife	MAK016	26/10/2015	MAKONGENI	6	yes	TMP020076	218	A	ERS3415955 (SAMEA5611766) 
TMP020313	SPV065HUM1	human	human	human	SPV065	6/6/2016	SPRING VALLEY	2	no	TMP020313	13	B1	ERS3415956 (SAMEA5611767) 
TMP020322	SPV065AVN2	avian	w_avian	wildlife	SPV065	6/6/2016	SPRING VALLEY	2	no	TMP020322	9650	B2	ERS3415957 (SAMEA5611768) 
TMP020331	MIH068ROD1	rodent	w_mammal	wildlife	MIH068	8/6/2016	MIHANGO	5	yes	TMP020331	939	A	ERS3415958 (SAMEA5611769) 
TMP020397	MIH067HUM3	human	human	human	MIH067	7/6/2016	MIHANGO	5	yes	TMP020397	3889	A	ERS3415959 (SAMEA5611770) 
TMP020424	MIH067BOV1	bovine	ruminant	livestock	MIH067	7/6/2016	MIHANGO	5	yes	TMP020424	6726	A	ERS3415962 (SAMEA5611773) 
TMP020429	MIH067NUM6	guinea_fowl	poultry	livestock	MIH067	7/6/2016	MIHANGO	5	yes	TMP020429	2705	A	ERS3415963 (SAMEA5611774) 
TMP020434	MIH067GAL2	chickens	poultry	livestock	MIH067	7/6/2016	MIHANGO	5	yes	TMP020434	9459	A	ERS3415964 (SAMEA5611775) 
TMP020442	MIH067BOV3	bovine	ruminant	livestock	MIH067	7/6/2016	MIHANGO	5	yes	TMP020442	1716	A	ERS3415965 (SAMEA5611776) 
TMP020445	MIH067GAL1	chickens	poultry	livestock	MIH067	7/6/2016	MIHANGO	5	yes	TMP020445	2325	A	ERS3415966 (SAMEA5611777) 
TMP020451	MIH067BOV2	bovine	ruminant	livestock	MIH067	7/6/2016	MIHANGO	5	yes	TMP020451	164	B1	ERS3415967 (SAMEA5611778) 
TMP020456	MIH067GAL3	chickens	poultry	livestock	MIH067	7/6/2016	MIHANGO	5	yes	TMP020456	7588	A	ERS3415968 (SAMEA5611779) 
TMP020486	KWG070CAP3	goat	ruminant	livestock	KWG070	4/7/2016	KAWANGWARE	6	yes	TMP020486	9648	B1	ERS3415969 (SAMEA5611780) 
TMP020494	KWG070BOV1	bovine	ruminant	livestock	KWG070	4/7/2016	KAWANGWARE	6	yes	TMP020494	58	B1	ERS3415970 (SAMEA5611781) 
TMP020499	KWG070CAP2	goat	ruminant	livestock	KWG070	4/7/2016	KAWANGWARE	6	yes	TMP020499	9648	B1	ERS3415971 (SAMEA5611782) 
TMP020506	KWG070OVN1	sheep	ruminant	livestock	KWG070	4/7/2016	KAWANGWARE	6	yes	TMP020506	675	B1	ERS3415972 (SAMEA5611783) 
TMP020512	KWG070OVN2	sheep	ruminant	livestock	KWG070	4/7/2016	KAWANGWARE	6	yes	TMP020512	442	B1	ERS3415973 (SAMEA5611784) 
TMP020519	KWG070CAP1	goat	ruminant	livestock	KWG070	4/7/2016	KAWANGWARE	6	yes	TMP020519	3042	cladeI	ERS3415974 (SAMEA5611785) 
TMP020669	KWG070CAP4	goat	ruminant	livestock	KWG070	4/7/2016	KAWANGWARE	6	yes	TMP020669	9648	B1	ERS3415979 (SAMEA5611790) 
TMP020694	KWG070HUM2	human	human	human	KWG070	4/7/2016	KAWANGWARE	6	yes	TMP020694	192	B1	ERS3415982 (SAMEA5611793) 
TMP020698	KWG070HUM1	human	human	human	KWG070	4/7/2016	KAWANGWARE	6	yes	TMP020698	1136	B1	ERS3415983 (SAMEA5611794) 
TMP020703	KWG071HUM2	human	human	human	KWG071	5/7/2016	KAWANGWARE	6	yes	TMP020703	9652	B1	ERS3415984 (SAMEA5611795) 
TMP020715	KWG071MEL1	turkeys	poultry	livestock	KWG071	5/7/2016	KAWANGWARE	6	yes	TMP020715	48	A	ERS3415985 (SAMEA5611796) 
TMP020729	KWG071CAP4	goat	ruminant	livestock	KWG071	5/7/2016	KAWANGWARE	6	yes	TMP020729	2077	B1	ERS3415986 (SAMEA5611797) 
TMP020733	KWG071OVN2	sheep	ruminant	livestock	KWG071	5/7/2016	KAWANGWARE	6	yes	TMP020733	2328	B1	ERS3415987 (SAMEA5611798) 
TMP020740	KWG071CAP3	goat	ruminant	livestock	KWG071	5/7/2016	KAWANGWARE	6	yes	TMP020740	4038	B1	ERS3415988 (SAMEA5611799) 
TMP020748	KWG071CAP2	goat	ruminant	livestock	KWG071	5/7/2016	KAWANGWARE	6	yes	TMP020748	297	B1	ERS3415989 (SAMEA5611800) 
TMP020751	KWG071OVN1	sheep	ruminant	livestock	KWG071	5/7/2016	KAWANGWARE	6	yes	TMP020751	58	B1	ERS3415990 (SAMEA5611801) 
TMP020758	KWG071ANA2	geese	poultry	livestock	KWG071	5/7/2016	KAWANGWARE	6	yes	TMP020758	10	A	ERS3415991 (SAMEA5611802) 
TMP020763	KWG071SUI1	pig	monogastric	livestock	KWG071	5/7/2016	KAWANGWARE	6	yes	TMP020763	101	B1	ERS3415992 (SAMEA5611803) 
TMP020771	KWG071OVN3	sheep	ruminant	livestock	KWG071	5/7/2016	KAWANGWARE	6	yes	TMP020771	58	B1	ERS3415993 (SAMEA5611804) 
TMP020777	KWG071LAG2	rabbit	monogastric	livestock	KWG071	5/7/2016	KAWANGWARE	6	yes	TMP020777	129	B1	ERS3415994 (SAMEA5611805) 
TMP020784	KWG071CAP1	goat	ruminant	livestock	KWG071	5/7/2016	KAWANGWARE	6	yes	TMP020784	101	B1	ERS3415995 (SAMEA5611806) 
TMP020787	KWG071AVN1	avian	w_avian	wildlife	KWG071	5/7/2016	KAWANGWARE	6	yes	TMP020787	9647	B1	ERS3415996 (SAMEA5611807) 
TMP020796	KWG071AVN2	avian	w_avian	wildlife	KWG071	5/7/2016	KAWANGWARE	6	yes	TMP020796	409	A	ERS3415997 (SAMEA5611808) 
TMP020802	KWG070ROD1	rodent	w_mammal	wildlife	KWG070	4/7/2016	KAWANGWARE	6	yes	TMP020802	9646	B1	ERS3415998 (SAMEA5611809) 
TMP020812	KWG072HUM6	human	human	human	KWG072	11/7/2016	KAWANGWARE	6	no	TMP020812	10	A	ERS3416000 (SAMEA5611811) 
TMP020818	KWG072HUM3	human	human	human	KWG072	11/7/2016	KAWANGWARE	6	no	TMP020818	450	A	ERS3416001 (SAMEA5611812) 
TMP020823	KWG072HUM2	human	human	human	KWG072	11/7/2016	KAWANGWARE	6	no	TMP020823	10	A	ERS3416002 (SAMEA5611813) 
TMP020830	GTN075AVN2	avian	w_avian	wildlife	GTN075	13/7/2016	GATINA	6	no	TMP020830	616	B1	ERS3416003 (SAMEA5611814) 
TMP020837	GTN075AVN1	avian	w_avian	wildlife	GTN075	13/7/2016	GATINA	6	no	TMP020837	191	A	ERS3416004 (SAMEA5611815) 
TMP020842	GTN075AVN3	avian	w_avian	wildlife	GTN075	13/7/2016	GATINA	6	no	TMP020842	2705	A	ERS3416005 (SAMEA5611816) 
TMP020860	KWG072HUM4	human	human	human	KWG072	11/7/2016	KAWANGWARE	6	no	TMP020860	1136	B1	ERS3416007 (SAMEA5611818) 
TMP020872	GTN075AVN4	avian	w_avian	wildlife	GTN075	13/7/2016	GATINA	6	no	TMP020872	6071	A	ERS3416008 (SAMEA5611819) 
TMP020878	GTN073HUM2	human	human	human	GTN073	12/7/2016	GATINA	6	yes	TMP020878	174	G	ERS3416009 (SAMEA5611820) 
TMP020905	GTN073AVN2	avian	w_avian	wildlife	GTN073	12/7/2016	GATINA	6	yes	TMP020905	540	A	ERS3416013 (SAMEA5611824) 
TMP020909	GTN073BOV1	bovine	ruminant	livestock	GTN073	12/7/2016	GATINA	6	yes	TMP020909	351	B1	ERS3416014 (SAMEA5611825) 
TMP020914	GTN073BOV4	bovine	ruminant	livestock	GTN073	12/7/2016	GATINA	6	yes	TMP020914	2280	B1	ERS3416015 (SAMEA5611826) 
TMP020920	GTN073BOV3	bovine	ruminant	livestock	GTN073	12/7/2016	GATINA	6	yes	TMP020920	906	B1	ERS3416016 (SAMEA5611827) 
TMP020928	GTN073AVN6	avian	w_avian	wildlife	GTN073	12/7/2016	GATINA	6	yes	TMP020928	1196	B1	ERS3416017 (SAMEA5611828) 
TMP020931	GTN073AVN3	avian	w_avian	wildlife	GTN073	12/7/2016	GATINA	6	yes	TMP020931	5597	E	ERS3416018 (SAMEA5611829) 
TMP020939	GTN073AVN11	avian	w_avian	wildlife	GTN073	12/7/2016	GATINA	6	yes	TMP020939	4995	A	ERS3416019 (SAMEA5611830) 
TMP020944	GTN073AVN8	avian	w_avian	wildlife	GTN073	12/7/2016	GATINA	6	yes	TMP020944	636	B2	ERS3416020 (SAMEA5611831) 
TMP020950	GTN073BOV2	bovine	ruminant	livestock	GTN073	12/7/2016	GATINA	6	yes	TMP020950	9543	B1	ERS3416021 (SAMEA5611832) 
TMP020955	GTN073ROD2	rodent	w_mammal	wildlife	GTN073	12/7/2016	GATINA	6	yes	TMP020955	155	B1	ERS3416022 (SAMEA5611833) 
TMP020963	GTN074ROD1	rodent	w_mammal	wildlife	GTN074	13/7/2016	GATINA	6	yes	TMP020963	9592	B1	ERS3416023 (SAMEA5611834) 
TMP020967	GTN073ROD1	rodent	w_mammal	wildlife	GTN073	12/7/2016	GATINA	6	yes	TMP020967	2165	B1	ERS3416024 (SAMEA5611835) 
TMP020977	GTN073HUM1	human	human	human	GTN073	12/7/2016	GATINA	6	yes	TMP020977	372	B2	ERS3416025 (SAMEA5611836) 
TMP020987	GTN073AVN9	avian	w_avian	wildlife	GTN073	12/7/2016	GATINA	6	yes	TMP020987	8764	A	ERS3416026 (SAMEA5611837) 
TMP020992	GTN073AVN12	avian	w_avian	wildlife	GTN073	12/7/2016	GATINA	6	yes	TMP020992	517	B1	ERS3416027 (SAMEA5611838) 
TMP020998	GTN073AVN4	avian	w_avian	wildlife	GTN073	12/7/2016	GATINA	6	yes	TMP020998	442	B1	ERS3416028 (SAMEA5611839) 
TMP021005	GTN073AVN7	avian	w_avian	wildlife	GTN073	12/7/2016	GATINA	6	yes	TMP021005	9651	B1	ERS3416029 (SAMEA5611840) 
TMP021013	GTN075HUM3	human	human	human	GTN075	13/7/2016	GATINA	6	no	TMP021013	7615	A	ERS3416030 (SAMEA5611841) 
TMP021019	GTN075HUM2	human	human	human	GTN075	13/7/2016	GATINA	6	no	TMP021019	2076	D	ERS3416031 (SAMEA5611842) 
TMP021025	GTN074HUM1	human	human	human	GTN074	13/7/2016	GATINA	6	yes	TMP021025	59	F	ERS3416032 (SAMEA5611843) 
TMP021043	GTN074GAL3	chickens	poultry	livestock	GTN074	13/7/2016	GATINA	6	yes	TMP021043	2598	B1	ERS3416035 (SAMEA5611846) 
TMP021048	GTN074GAL1	chickens	poultry	livestock	GTN074	13/7/2016	GATINA	6	yes	TMP021048	297	B1	ERS3416036 (SAMEA5611847) 
TMP021051	GTN074AVN3	avian	w_avian	wildlife	GTN074	13/7/2016	GATINA	6	yes	TMP021051	48	A	ERS3416037 (SAMEA5611848) 
TMP021061	GTN074OVN1	sheep	ruminant	livestock	GTN074	13/7/2016	GATINA	6	yes	TMP021061	10	A	ERS3416038 (SAMEA5611849) 
TMP021066	GTN074GAL2	chickens	poultry	livestock	GTN074	13/7/2016	GATINA	6	yes	TMP021066	10	A	ERS3416039 (SAMEA5611850) 
TMP021071	GTN074OVN2	sheep	ruminant	livestock	GTN074	13/7/2016	GATINA	6	yes	TMP021071	155	B1	ERS3416040 (SAMEA5611851) 
TMP021076	GTN074AVN2	avian	w_avian	wildlife	GTN074	13/7/2016	GATINA	6	yes	TMP021076	58	B1	ERS3416041 (SAMEA5611852) 
TMP021082	GTN074ROD2	rodent	w_mammal	wildlife	GTN074	13/7/2016	GATINA	6	yes	TMP021082	48	A	ERS3416042 (SAMEA5611853) 
TMP021091	GTN073BAT1	bat	w_bat	wildlife	GTN073	12/7/2016	GATINA	6	yes	TMP021091	1665	B1	ERS3416043 (SAMEA5611854) 
TMP021095	KWG072ROD1	rodent	w_mammal	wildlife	KWG072	11/7/2016	KAWANGWARE	6	no	TMP021095	939	A	ERS3416044 (SAMEA5611855) 
TMP021101	GTN074ROD3	rodent	w_mammal	wildlife	GTN074	13/7/2016	GATINA	6	yes	TMP021101	10	A	ERS3416045 (SAMEA5611856) 
TMP021107	GTN075ROD2	rodent	w_mammal	wildlife	GTN075	13/7/2016	GATINA	6	no	TMP021107	1298	B1	ERS3416046 (SAMEA5611857) 
TMP021113	GTN075ROD3	rodent	w_mammal	wildlife	GTN075	13/7/2016	GATINA	6	no	TMP021113	181	A	ERS3416047 (SAMEA5611858) 
TMP021131	GTN075HUM1	human	human	human	GTN075	13/7/2016	GATINA	6	no	TMP021131	38	D	ERS3416048 (SAMEA5611859) 
TMP021153	GTN075ROD1	rodent	w_mammal	wildlife	GTN075	13/7/2016	GATINA	6	no	TMP021153	1298	B1	ERS3416052 (SAMEA5611863) 
TMP021179	GWK076HUM1	human	human	human	GWK076	19/7/2016	GATWIKIRA	7	yes	TMP021179	405	D	ERS3416054 (SAMEA5611865) 
TMP021184	GWK076AVN4	avian	w_avian	wildlife	GWK076	19/7/2016	GATWIKIRA	7	yes	TMP021184	398	A	ERS3416055 (SAMEA5611866) 
TMP021191	GWK076AVN1	avian	w_avian	wildlife	GWK076	19/7/2016	GATWIKIRA	7	yes	TMP021191	401	A	ERS3416056 (SAMEA5611867) 
TMP021196	GWK076AVN7	avian	w_avian	wildlife	GWK076	19/7/2016	GATWIKIRA	7	yes	TMP021196	10	A	ERS3416057 (SAMEA5611868) 
TMP021202	GWK076AVN3	avian	w_avian	wildlife	GWK076	19/7/2016	GATWIKIRA	7	yes	TMP021202	847	B1	ERS3416058 (SAMEA5611869) 
TMP021207	GWK076SUI3	pig	monogastric	livestock	GWK076	19/7/2016	GATWIKIRA	7	yes	TMP021207	1771	A	ERS3416059 (SAMEA5611870) 
TMP021217	GWK076SUI1	pig	monogastric	livestock	GWK076	19/7/2016	GATWIKIRA	7	yes	TMP021217	4398	B1	ERS3416060 (SAMEA5611871) 
TMP021220	GWK076SUI6	pig	monogastric	livestock	GWK076	19/7/2016	GATWIKIRA	7	yes	TMP021220	48	A	ERS3416061 (SAMEA5611872) 
TMP021228	GWK076GAL4	chickens	poultry	livestock	GWK076	19/7/2016	GATWIKIRA	7	yes	TMP021228	206	A	ERS3416062 (SAMEA5611873) 
TMP021231	GWK076GAL1	chickens	poultry	livestock	GWK076	19/7/2016	GATWIKIRA	7	yes	TMP021231	165	A	ERS3416063 (SAMEA5611874) 
TMP021240	GWK076GAL3	chickens	poultry	livestock	GWK076	19/7/2016	GATWIKIRA	7	yes	TMP021240	3274	A	ERS3416064 (SAMEA5611875) 
TMP021244	GWK076SUI2	pig	monogastric	livestock	GWK076	19/7/2016	GATWIKIRA	7	yes	TMP021244	101	B1	ERS3416065 (SAMEA5611876) 
TMP021253	GWK076SUI5	pig	monogastric	livestock	GWK076	19/7/2016	GATWIKIRA	7	yes	TMP021253	48	A	ERS3416066 (SAMEA5611877) 
TMP021274	GWK076AVN6	avian	w_avian	wildlife	GWK076	19/7/2016	GATWIKIRA	7	yes	TMP021274	46	A	ERS3416070 (SAMEA5611881) 
TMP021281	GWK076AVN5	avian	w_avian	wildlife	GWK076	19/7/2016	GATWIKIRA	7	yes	TMP021281	155	B1	ERS3416071 (SAMEA5611882) 
TMP021285	GWK076SUI4	pig	monogastric	livestock	GWK076	19/7/2016	GATWIKIRA	7	yes	TMP021285	206	A	ERS3416072 (SAMEA5611883) 
TMP021307	GWK077HUM1	human	human	human	GWK077	20/7/2016	GATWIKIRA	7	no	TMP021307	48	A	ERS3416074 (SAMEA5611885) 
TMP021422	KHW050MEL2	turkeys	poultry	livestock	KHW050	6/4/2016	KAHAWA WEST / JUJA K	6	yes	TMP021422	7184	A	ERS3416076 (SAMEA5611887) 
TMP021433	KHW050AVN4	avian	w_avian	wildlife	KHW050	6/4/2016	KAHAWA WEST / JUJA K	6	yes	TMP021433	9545	A	ERS3416077 (SAMEA5611888) 
TMP021436	KHW050HUM7	human	human	human	KHW050	6/4/2016	KAHAWA WEST / JUJA K	6	yes	TMP021436	295	B1	ERS3416078 (SAMEA5611889) 
TMP021453	KHW050NUM1	guinea_fowl	poultry	livestock	KHW050	6/4/2016	KAHAWA WEST / JUJA K	6	yes	TMP021453	48	A	ERS3416079 (SAMEA5611890) 
TMP021480	KHW050NUM3	guinea_fowl	poultry	livestock	KHW050	6/4/2016	KAHAWA WEST / JUJA K	6	yes	TMP021480	8823	B1	ERS3416080 (SAMEA5611891) 
TMP021563	LUM053GAL6	chickens	poultry	livestock	LUM053	12/4/2016	LUMUMBA (JERICHO)	6	yes	TMP021563	48	A	ERS3416082 (SAMEA5611893) 
TMP021569	LUM053GAL7	chickens	poultry	livestock	LUM053	12/4/2016	LUMUMBA (JERICHO)	6	yes	TMP021569	9544	A	ERS3416083 (SAMEA5611894) 
TMP021570	LUM053GAL5	chickens	poultry	livestock	LUM053	12/4/2016	LUMUMBA (JERICHO)	6	yes	TMP021570	10	A	ERS3416084 (SAMEA5611895) 
TMP021584	LUM053AVN3	avian	w_avian	wildlife	LUM053	12/4/2016	LUMUMBA (JERICHO)	6	yes	TMP021584	398	A	ERS3416085 (SAMEA5611896) 
TMP021607	KHW050GAL3	chickens	poultry	livestock	KHW050	6/4/2016	KAHAWA WEST / JUJA K	6	yes	TMP021607	155	B1	ERS3416086 (SAMEA5611897) 
TMP021609	KHW050ANA3	geese	poultry	livestock	KHW050	6/4/2016	KAHAWA WEST / JUJA K	6	yes	TMP021609	1727	B1	ERS3416087 (SAMEA5611898) 
TMP021637	KHW050ANA4	geese	poultry	livestock	KHW050	6/4/2016	KAHAWA WEST / JUJA K	6	yes	TMP021637	10	A	ERS3416088 (SAMEA5611899) 
TMP021647	KHW050CAP3	goat	ruminant	livestock	KHW050	6/4/2016	KAHAWA WEST / JUJA K	6	yes	TMP021647	423	C	ERS3416089 (SAMEA5611900) 
TMP021673	KHW050GAL4	chickens	poultry	livestock	KHW050	6/4/2016	KAHAWA WEST / JUJA K	6	yes	TMP021673	5909	A	ERS3416090 (SAMEA5611901) 
TMP021678	KHW049GAL1	chickens	poultry	livestock	KHW049	5/4/2016	KAHAWA WEST / JUJA K	6	yes	TMP021678	206	A	ERS3416091 (SAMEA5611902) 
TMP021689	KHW049HUM3	human	human	human	KHW049	5/4/2016	KAHAWA WEST / JUJA K	6	yes	TMP021689	206	A	ERS3416092 (SAMEA5611903) 
TMP021693	KHW049BOV4	bovine	ruminant	livestock	KHW049	5/4/2016	KAHAWA WEST / JUJA K	6	yes	TMP021693	641	B1	ERS3416093 (SAMEA5611904) 
TMP021717	KHW050HUM2	human	human	human	KHW050	6/4/2016	KAHAWA WEST / JUJA K	6	yes	TMP021717	746	A	ERS3416094 (SAMEA5611905) 
TMP021722	KHW050HUM5	human	human	human	KHW050	6/4/2016	KAHAWA WEST / JUJA K	6	yes	TMP021722	1114	A	ERS3416095 (SAMEA5611906) 
TMP021732	KHW050MEL3	turkeys	poultry	livestock	KHW050	6/4/2016	KAHAWA WEST / JUJA K	6	yes	TMP021732	206	A	ERS3416096 (SAMEA5611907) 
TMP021753	KHW049GAL5	chickens	poultry	livestock	KHW049	5/4/2016	KAHAWA WEST / JUJA K	6	yes	TMP021753	2163	B1	ERS3416097 (SAMEA5611908) 
TMP021766	KHW050ROD2	rodent	w_mammal	wildlife	KHW050	6/4/2016	KAHAWA WEST / JUJA K	6	yes	TMP021766	48	A	ERS3416098 (SAMEA5611909) 
TMP021795	KHW049GAL6	chickens	poultry	livestock	KHW049	5/4/2016	KAHAWA WEST / JUJA K	6	yes	TMP021795	155	B1	ERS3416100 (SAMEA5611911) 
TMP021809	KHW049BOV2	bovine	ruminant	livestock	KHW049	5/4/2016	KAHAWA WEST / JUJA K	6	yes	TMP021809	9541	B1	ERS3416101 (SAMEA5611912) 
TMP021820	KHW049GAL7	chickens	poultry	livestock	KHW049	5/4/2016	KAHAWA WEST / JUJA K	6	yes	TMP021820	2705	A	ERS3416102 (SAMEA5611913) 
TMP021900	KHW051ROD1	rodent	w_mammal	wildlife	KHW051	4/4/2016	KAHAWA WEST / JUJA K	6	no	TMP021900	155	B1	ERS3416103 (SAMEA5611914) 
TMP021939	STC047HUM2	human	human	human	STC047	22/3/2016	SOUTH C	3	yes	TMP021939	10	A	ERS3416104 (SAMEA5611915) 
TMP021971	STC048AVN1	avian	w_avian	wildlife	STC048	30/3/2016	SOUTH C	3	no	TMP021971	218	A	ERS3416105 (SAMEA5611916) 
TMP022082	STC046HUM3	human	human	human	STC046	22/3/2016	SOUTH C	3	yes	TMP022082	2076	D	ERS3416108 (SAMEA5611920) 
TMP022099	STC046GAL2	chickens	poultry	livestock	STC046	22/3/2016	SOUTH C	3	yes	TMP022099	10	A	ERS3416109 (SAMEA5611921) 
TMP022110	EAS044ROD3	rodent	w_mammal	wildlife	EAS044	15/3/2016	EASTLEIGH NORTH	5	yes	TMP022110	10	A	ERS3416110 (SAMEA5611922) 
TMP022142	EAS045ROD1	rodent	w_mammal	wildlife	EAS045	16/3/2016	EASTLEIGH NORTH	5	no	TMP022142	8369	B1	ERS3416112 (SAMEA5611924) 
